sessao_id,data_acesso,hora_acesso,dia_semana,origem_trafego,dispositivo,tempo_carregamento_seg,tempo_pagina_produto,visualizacoes_reviews,adicionou_carrinho,concluiu_compra,valor_pedido,cupom_usado,margem_percentual,ticket_medio_calculado,taxa_conversao_registrada,prob_adicao_carrinho_prevista,score_qualidade_visita,categoria_produto,uf_cliente,tipo_usuario,canal_aquisicao,conversao_final
113413,2025-02-26T20:00:00.000000000,12:00,doming,paid,MOBILE,2.65,116.51,17,1,0,478.68,SIM,2.11,503.19,42.23,0.2,94.73,eletronicos,SP,recorrente,SEO,1
118008,2025-01-18T13:00:00.000000000,12:00,terca,insta,cel,2.16,51.6,7,0,0,548.37,sim,24.56,474.88,38.09,1.28,57.56,moda,PR,REC,Email,0
115391,2025-02-21T09:00:00.000000000,12:00,2feira,Paid,mob,,77.14,2,1,1,221.18,0,19.36,165.98,29.22,1.1,36.33,moda,PE,recorrente,Direct,0
116717,2025-01-30T15:00:00.000000000,12:00,doming,seo,desk,0.47,81.04,0,0,1,196.5,sim,30.63,147.23,12.67,1.36,14.98,eletronicos,RJ,novo,Direct,0
102074,2025-02-24T12:00:00.000000000,12:00,terca,paid,desktop,7.9,15.08,7,0,0,633.0,Não,49.18,647.36,42.1,1.77,18.6,beleza,PE,REC,SEO,0
115394,2025-03-07T03:00:00.000000000,12:00,terca,Social,mobile,1.61,18.97,12,1,1,449.43,0,150.0,460.43,-18.19,1.28,59.84,moda,BA,recorrente,Email,1
118577,2025-04-19T09:00:00.000000000,12:00,doming,Social,mob,2.36,800.0,7,1,1,307.2,cupom,14.78,280.96,55.59,1.29,32.55,casa,PR,recorrente,SEO,1
114642,2025-01-15T10:00:00.000000000,12:00,2feira,Social,Desktop,4.68,77.92,9,0,0,198.88,Não,11.27,198.38,63.17,0.4,86.2,beleza,RJ,Novo,Direct,0
115062,2025-02-05T15:00:00.000000000,12:00,seg,email,desktop,02.07,26.83,6,1,1,388.54,nao,9.54,404.15,67.38,-0.41,3.89,eletronico,SP,recorrente,Ads,1
103288,2025-02-14T19:00:00.000000000,12:00,terca,insta,desk,5.73,15.94,8,0,0,593.52,1,25.35,603.08,102.15,1.7,99.48,beleza,MG,Novo,Ads,0
116097,2025-04-27T08:00:00.000000000,12:00,terca,Direct,desktop,5.66,32.36,12,1,1,227.94,1,-11.64,190.29,36.84,1.13,93.01,eletronico,PR,novo,Email,0
111597,2025-01-03T19:00:00.000000000,26:30:00,seg,ORGANIC,desktop,5.88,34.01,11,1,1,420.6,sim,39.68,488.89,54.92,0.02,63.4,moda,SC,recorrente,Direct,0
103950,2025-02-26T04:00:00.000000000,12:00,terca,Direct,Desktop,60.0,75.74,20,1,1,164.64,1,25.72,214.3,2.2,1.8,43.61,moda,PR,REC,Social,0
117628,2025-02-01T02:00:00.000000000,12:00,seg,Direct,mobile,1.99,41.53,11,0,0,473.48,1,20.69,510.13,109.1,1.49,23.25,eletronico,RJ,recorrente,Direct,0
102857,2025-02-26T20:00:00.000000000,12:00,seg,Paid,mobile,2.95,53.44,2,0,0,353.18,0,24.87,282.77,45.72,0.93,39.7,eletronicos,RJ,novo,Ads,0
105674,2025-04-12T07:00:00.000000000,12:00,seg,Email,MOBILE,2.71,94.38,15,0,0,570.78,cupom,20.18,567.17,7.21,01.02,49.76,moda,SP,Novo,Direct,0
114684,2026-15-99,12:00,doming,paid,MOBILE,3.69,77.6,50,1,1,411.01,0,45.98,359.47,-4.31,-0.72,92.19,BELEZA,MG,REC,Ads,1
104653,2025-04-06T09:00:00.000000000,12:00,2feira,email,MOBILE,4.25,39.4,12,0,0,353.72,1,2.45,312.53,-18.18,-0.23,68.32,moda,PE,recorrente,Ads,0
118779,2025-02-26T19:00:00.000000000,12:00,terca,ORGANIC,desk,3.66,101.32,0,0,0,224.86,1,-3.33,178.17,29.34,1.1,36.38,beleza,RS,Novo,Social,0
101691,2025-02-09T20:00:00.000000000,26:30:00,terca,Social,cel,2.74,77.66,10,1,0,197.84,Não,31.4,237.87,85.45,0.93,26.81,beleza,BA,novo,Email,1
106934,2025-01-08T01:00:00.000000000,12:00,terca,Dirct,MOBILE,6.14,127.08,20,1,0,275.98,Não,3.75,338.47,103.62,-0.77,58.5,eletronicos,BA,recorrente,Direct,0
115297,2025-04-07T18:00:00.000000000,12:00,2feira,seo,desktop,6.34,32.5,15,0,1,423.91,0,29.08,490.28,106.91,0.08,20.3,eletronicos,PR,REC,Social,0
101999,2025-03-08T22:00:00.000000000,12:00,doming,seo,desktop,5.55,64.77,12,1,0,344.16,nao,32.38,389.94,113.75,-0.45,59.67,BELEZA,SC,Novo,Direct,0
107238,2025-01-31T18:00:00.000000000,12:00,terca,email,desk,05.03,41.92,6,1,1,373.89,1,-3.74,403.17,107.06,-0.97,27.2,BELEZA,PE,recorrente,Ads,0
106530,2025-01-11T07:00:00.000000000,12:00,terca,seo,cel,4.77,12.32,9,1,0,361.13,SIM,24.0,393.61,13.27,0.83,44.86,beleza,RJ,REC,Email,1
113001,2025-02-26T22:00:00.000000000,12:00,seg,seo,desktop,7.22,17.13,16,1,1,462.51,sim,35.83,448.95,46.08,-0.03,55.5,eletronico,PE,recorrente,Direct,0
116754,2025-04-21T15:00:00.000000000,12:00,seg,Dirct,cel,2.69,65.14,5,0,1,583.16,cupom,16.41,572.86,13.16,01.01,84.56,eletronicos,SC,Novo,Social,0
103005,2025-03-06T09:00:00.000000000,12:00,seg,Direct,mobile,1.29,83.41,20,1,1,367.24,0,9.46,274.62,61.49,01.05,75.7,eletronico,RJ,recorrente,Social,1
116475,2025-02-07T01:00:00.000000000,12:00,2feira,Email,Desktop,3.48,40.28,6,1,1,455.38,SIM,44.72,504.63,-18.86,-0.21,27.55,casa,MG,novo,Ads,1
113100,2025-01-21T10:00:00.000000000,12:00,seg,Email,mob,3.78,51.61,2,1,1,107.33,sim,8.21,72.55,143.1,1.76,70.41,moda,PE,Novo,Email,1
104687,2025-04-22T03:00:00.000000000,12:00,doming,Paid,Desktop,3.19,110.02,20,1,0,40.21,Não,26.65,22.16,149.4,-0.64,44.75,BELEZA,RJ,novo,SEO,0
109600,2025-01-31T17:00:00.000000000,12:00,terca,Direct,MOBILE,3.31,53.78,6,1,0,184.94,0,36.51,150.88,13.42,1.73,34.54,moda,SC,recorrente,Email,1
103097,2025-03-03T17:00:00.000000000,12:00,terca,paid,mobile,3.37,41.23,6,0,1,400.33,sim,8.91,365.97,89.76,01.09,54.6,eletronicos,SP,REC,SEO,0
104751,2025-02-09T21:00:00.000000000,12:00,terca,Dirct,Desktop,4.5,95.65,3,0,0,158.59,sim,33.93,193.52,145.42,1.85,61.79,eletronicos,SP,REC,Social,0
109909,2025-04-04T00:00:00.000000000,12:00,seg,paid,cel,2.43,39.02,1,0,0,148.74,sim,12.18,176.21,108.72,1.17,22.44,casa,RS,recorrente,Ads,0
113009,2025-01-14T03:00:00.000000000,12:00,terca,Dirct,cel,1.78,82.31,14,0,0,422.17,1,30.96,366.84,76.68,0.78,41.83,beleza,SP,recorrente,Email,0
106410,2025-03-02T06:00:00.000000000,12:00,terca,Email,MOBILE,3.71,41.25,5,1,0,313.15,SIM,24.61,387.14,-6.94,-0.88,1.49,moda,PE,REC,Direct,1
114150,2025-02-01T03:00:00.000000000,12:00,seg,Dirct,Desktop,4.93,61.06,8,1,0,299.77,0,43.5,292.64,74.98,0.45,81.63,moda,MG,novo,Ads,1
117013,2025-01-26T01:00:00.000000000,26:30:00,doming,Direct,mob,3.53,48.3,19,1,0,217.59,Não,40.41,187.0,22.39,0.2,47.57,BELEZA,BA,recorrente,Ads,1
102589,2025-02-04T20:00:00.000000000,12:00,seg,Dirct,desk,1.29,0.0,17,0,0,419.03,sim,41.11,355.6,44.74,1.64,56.66,casa,RJ,recorrente,Social,0
109299,2025-04-29T16:00:00.000000000,12:00,seg,Email,MOBILE,3.85,64.39,13,0,0,353.36,1,10.96,388.75,25.33,0.01,53.53,moda,RJ,Novo,Email,0
100203,2025-03-06T16:00:00.000000000,26:30:00,doming,Paid,MOBILE,2.77,131.58,4,0,0,315.91,Não,28.07,350.6,148.71,1.25,67.89,eletronico,RJ,recorrente,SEO,0
104535,2025-03-17T12:00:00.000000000,99:13:00,terca,Direct,cel,4.91,87.28,2,0,0,162.93,cupom,14.51,214.46,126.87,-0.18,53.95,eletronico,PE,novo,Direct,0
107494,2025-04-08T11:00:00.000000000,12:00,seg,email,MOBILE,2.98,58.6,17,1,1,126.51,SIM,60.58,32.68,90.72,-0.59,86.86,beleza,RJ,novo,Direct,1
108609,2025-02-23T15:00:00.000000000,12:00,seg,paid,desktop,3.88,111.77,9,1,0,552.79,Não,21.73,546.66,134.08,0.61,45.26,beleza,MG,Novo,Ads,1
105921,2025-03-13T12:00:00.000000000,12:00,2feira,Email,mob,5.87,14.03,10,1,1,222.83,Não,23.34,163.92,-6.13,-0.26,45.26,eletronicos,RS,REC,Ads,0
104452,2025-04-22T22:00:00.000000000,12:00,doming,Social,cel,4.26,65.48,19,0,0,252.18,sim,11.87,299.62,10.96,-0.51,69.04,beleza,SC,recorrente,Direct,0
102314,2025-01-27T19:00:00.000000000,12:00,terca,Dirct,cel,3.83,29.66,12,0,0,221.3,sim,23.01,288.41,121.24,-0.51,7.3,eletronicos,MG,Novo,Email,0
114077,2025-03-08T05:00:00.000000000,12:00,doming,paid,Desktop,3.46,12.22,7,1,0,120.92,nao,8.91,77.64,82.43,1.65,80.49,casa,SC,REC,SEO,1
114177,2025-03-02T04:00:00.000000000,12:00,doming,email,MOBILE,2.35,37.45,14,0,0,134.32,Não,30.7,44.13,88.01,0.79,72.42,eletronico,BA,novo,Social,0
119440,2025-02-18T08:00:00.000000000,12:00,seg,Email,desktop,5.15,53.21,13,1,0,353.61,SIM,34.19,348.27,111.38,1.21,86.99,beleza,RJ,recorrente,Email,0
105935,2025-01-19T07:00:00.000000000,12:00,terca,Dirct,mobile,1.15,16.58,19,1,0,10.88,0,8.48,49.86,84.31,0.51,49.85,casa,BA,novo,Email,0
112168,2025-01-24T15:00:00.000000000,12:00,seg,paid,Desktop,2.7,64.32,12,1,0,466.02,1,12.15,448.18,53.47,1.11,8.64,beleza,PE,REC,Social,1
101569,2025-03-19T00:00:00.000000000,12:00,terca,email,mob,1.94,5.35,3,0,1,90.56,1,34.98,-6.92,14.42,0.5,38.63,moda,SP,Novo,Ads,0
104751,2025-02-09T17:00:00.000000000,12:00,seg,ORGANIC,desktop,5.0,80.25,1,1,0,32.01,1,16.88,67.74,138.79,1.62,90.35,casa,PR,recorrente,SEO,0
108320,2025-03-19T00:00:00.000000000,12:00,seg,ORGANIC,mobile,8.67,80.54,1,1,0,10.25,SIM,31.44,-19.1,79.64,0.75,25.42,BELEZA,SP,recorrente,SEO,0
116241,2025-04-07T14:00:00.000000000,99:13:00,doming,Email,mob,1.45,140.86,12,0,0,304.35,0,8.15,379.88,83.61,1.82,49.95,BELEZA,SC,Novo,Direct,0
104540,2025-03-01T11:00:00.000000000,26:30:00,terca,Email,mobile,3.58,59.65,10,0,1,198.88,0,13.22,181.82,41.96,0.19,68.97,eletronicos,SP,novo,Ads,0
114077,2025-03-08T05:00:00.000000000,12:00,doming,paid,Desktop,3.46,12.22,7,1,0,120.92,nao,8.91,77.64,82.43,1.65,80.49,casa,SC,REC,SEO,1
101999,2025-03-08T22:00:00.000000000,12:00,doming,seo,desktop,5.55,64.77,12,1,0,344.16,nao,32.38,389.94,113.75,-0.45,59.67,BELEZA,SC,Novo,Direct,0
101534,2025-02-05T01:00:00.000000000,99:13:00,terca,Paid,desktop,2.31,130.82,16,1,1,163.77,1,40.79,192.03,2.75,1.33,45.43,beleza,SP,Novo,SEO,1
119837,2025-02-15T23:00:00.000000000,12:00,2feira,Direct,cel,2.41,54.35,2,1,0,278.23,1,-3.58,323.97,-18.8,1.95,16.9,eletronico,RJ,Novo,SEO,1
101752,2025-02-26T12:00:00.000000000,12:00,doming,Direct,desk,8.45,83.08,12,0,0,107.15,1,26.57,167.86,59.77,0.48,96.09,casa,BA,recorrente,SEO,0
